id,name,level_name,year,division_id
15517,"Teoreticheskaya teologiya (po issledovateljskomu napravleniyu: pravoslavie, islam, iudaizm, protestantizm)",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14736,"Teoreticheskaya teologiya (po issledovateljskomu napravleniyu: pravoslavie, islam, iudaizm, protestantizm)",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15391,Teoreticheskaya fizika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14605,Teoreticheskaya fizika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15513,"Teoreticheskaya, prikladnaya i sravniteljno-sopostaviteljnaya lingvistika",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14732,"Teoreticheskaya, prikladnaya i sravniteljno-sopostaviteljnaya lingvistika",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15381,Teoriya veroyatnostey i matematicheskaya statistika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14595,Teoriya veroyatnostey i matematicheskaya statistika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15515,"Teoriya i istoriya kuljturi, iskusstva",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14734,"Teoriya i istoriya kuljturi, iskusstva",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15504,Teoriya i metodika obucheniya i vospitaniya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14723,Teoriya i metodika obucheniya i vospitaniya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15508,Teoriya literaturi,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15477,"Teoriya, metodologiya i istoriya sotsiologii",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
16034,Travmatologiya i ortopediya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14658,Travmatologiya i ortopediya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15462,Ugolovno-pravovie nauki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14680,Ugolovno-pravovie nauki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15433,Upravlenie v organizatsionnikh sistemakh,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14649,Upravlenie v organizatsionnikh sistemakh,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15436,Upravlenie protsessami perevozok,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14652,Upravlenie protsessami perevozok,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
16035,Urologiya i andrologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15458,"Farmakologiya, klinicheskaya farmakologiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15399,"Fizika atomnikh yader i elementarnikh chastits, fizika visokikh energiy",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14613,"Fizika atomnikh yader i elementarnikh chastits, fizika visokikh energiy",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15394,Fizika kondensirovannogo sostoyaniya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14608,Fizika kondensirovannogo sostoyaniya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15390,"Fizika kosmosa, astronomiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14604,"Fizika kosmosa, astronomiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15397,Fizika magnitnikh yavleniy,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14611,Fizika magnitnikh yavleniy,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15395,Fizika plazmi,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14609,Fizika plazmi,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15396,Fizika poluprovodnikov,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14610,Fizika poluprovodnikov,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15521,Fiziologiya i biokhimiya rasteniy,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15411,Fiziologiya cheloveka i zhivotnikh,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14626,Fiziologiya cheloveka i zhivotnikh,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15424,"Fizicheskaya geografiya i biogeografiya, geografiya pochv i geokhimiya landshaftov",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14640,"Fizicheskaya geografiya i biogeografiya, geografiya pochv i geokhimiya landshaftov",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15404,Fizicheskaya khimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14618,Fizicheskaya khimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15499,Filosofiya nauki i tekhniki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14718,Filosofiya nauki i tekhniki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15502,Filosofiya religii i religiovedenie,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14721,Filosofiya religii i religiovedenie,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15501,"Filosofskaya antropologiya, filosofiya kuljturi",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14720,"Filosofskaya antropologiya, filosofiya kuljturi",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15467,Finansi,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14685,Finansi,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15509,Foljkloristika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14728,Foljkloristika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15409,Khimiya tverdogo tela,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14623,Khimiya tverdogo tela,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15442,Khirurgiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14659,Khirurgiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15461,Chastno-pravovie (tsivilisticheckie) nauki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14679,Chastno-pravovie (tsivilisticheckie) nauki,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15416,Ekologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14632,Ekologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15478,Ekonomicheskaya sotsiologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
15464,Ekonomicheskaya teoriya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14682,Ekonomicheskaya teoriya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15425,"Ekonomicheskaya, sotsialjnaya, politicheskaya i rekreatsionnaya geografiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14641,"Ekonomicheskaya, sotsialjnaya, politicheskaya i rekreatsionnaya geografiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15398,"Elektrofizika, elektrofizicheskie ustanovki",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14612,"Elektrofizika, elektrofizicheskie ustanovki",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15405,Elektrokhimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14619,Elektrokhimiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15415,Entomologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14631,Entomologiya,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15496,Estetika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14715,Estetika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15497,Etika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14716,Etika,podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15490,"Etnologiya, antropologiya i etnografiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14709,"Etnologiya, antropologiya i etnografiya",podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15511,Yaziki narodov zarubezhnikh stran (c ukazaniem konkretnogo yazika ili gruppi yazikov),podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2023,603
14730,Yaziki narodov zarubezhnikh stran (c ukazaniem konkretnogo yazika ili gruppi yazikov),podgotovka nauchnikh i nauchno-pedagogicheskikh kadrov v aspiranture,2022,603
15098,Engineering-Oriented Physics,bachelor studies,2023,604
13851,Engineering-Oriented Physics,bachelor studies,2022,604
12948,Engineering-Oriented Physics,bachelor studies,2021,604
12036,Engineering-Oriented Physics,bachelor studies,2020,604
11209,Engineering-Oriented Physics,bachelor studies,2019,604
9992,Engineering-Oriented Physics,bachelor studies,2018,604
15058,Applied Physics and Mathematics,bachelor studies,2023,604
13837,Applied Physics and Mathematics,bachelor studies,2022,604
12850,Applied Physics and Mathematics,bachelor studies,2021,604
11891,Applied Physics and Mathematics,bachelor studies,2020,604
11246,Applied Physics and Mathematics,bachelor studies,2019,604
9983,Applied Physics and Mathematics,bachelor studies,2018,604
15059,Physics,bachelor studies,2023,604
13838,Physics,bachelor studies,2022,604
12851,Physics,bachelor studies,2021,604
11892,Physics,bachelor studies,2020,604
11278,Physics,bachelor studies,2019,604
9993,Physics,bachelor studies,2018,604
13852,Electromagnetic and Acoustic Processes,bachelor studies,2022,604
12951,Electromagnetic and Acoustic Processes,bachelor studies,2021,604
12038,Electromagnetic and Acoustic Processes,bachelor studies,2020,604
11261,Electromagnetic and Acoustic Processes,bachelor studies,2019,604
10360,Electromagnetic and Acoustic Processes,bachelor studies,2018,604
15009,Space Weather: Effects on the Atmosphere and Climate,additional educational programmes based on bachelor studies,2022,604
13363,Physical Basics of Quantum Computing,additional educational programmes based on bachelor studies,2021,604
13353,Preparatory Course for Specialists of Physics and Mathematics (for foreign citizens),additional educational programmes based on basic general education,2021,604
14840,Preparatory Courses in Physics (Exam),additional educational programmes based on basic general education,2022,604
14279,Numerical Simulations of Neutron Scattering Instruments,additional educational programmes based on non-university level higher education,2022,604
14160,Numerical Simulations of Neutron Scattering Instruments,additional educational programmes based on non-university level higher education,2021,604
14119,Engineering Electrophysics,master studies,2022,604
13230,Engineering Electrophysics,master studies,2021,604
15358,Engineering-Oriented Physics,master studies,2023,604
15242,Applied Physics and Mathematics,master studies,2023,604
13899,Applied Physics and Mathematics,master studies,2022,604
13009,Applied Physics and Mathematics,master studies,2021,604
11935,Applied Physics and Mathematics,master studies,2020,604
15243,Physics,master studies,2023,604
13900,Physics,master studies,2022,604
13010,Physics,master studies,2021,604
11936,Physics,master studies,2020,604
15304,Condensed Matter Physics at MEGA-Science Facilities,master studies,2023,604
14019,Condensed Matter Physics at MEGA-Science Facilities,master studies,2022,604
13149,Condensed Matter Physics at MEGA-Science Facilities,master studies,2021,604
12050,Condensed Matter Physics at MEGA-Science Facilities,master studies,2020,604
13130,Nuclear Physics and Technologies,master studies,2021,604
12911,Information Technology and Numerical Methods,Aspirantura Programme,2021,604
11991,Information Technology and Numerical Methods,Aspirantura Programme,2020,604
10275,Information Technology and Numerical Methods,Aspirantura Programme,2018,604
12896,Mathematical Physics,Aspirantura Programme,2021,604
11976,Mathematical Physics,Aspirantura Programme,2020,604
12937,Modelling and Monitoring of Geospheres,Aspirantura Programme,2021,604
12019,Modelling and Monitoring of Geospheres,Aspirantura Programme,2020,604
10982,Modelling and Monitoring of Geospheres,Aspirantura Programme,2019,604
10253,Modelling and Monitoring of Geospheres,Aspirantura Programme,2018,604
12900,Physics,Aspirantura Programme,2021,604
11980,Physics,Aspirantura Programme,2020,604
10938,Physics,Aspirantura Programme,2019,604
10261,Physics,Aspirantura Programme,2018,604
12901,Physics of Polymers and Biopolymers,Aspirantura Programme,2021,604
11981,Physics of Polymers and Biopolymers,Aspirantura Programme,2020,604
10926,Physics of Polymers and Biopolymers,Aspirantura Programme,2019,604
10242,Physics of Polymers and Biopolymers,Aspirantura Programme,2018,604
14087,Albanian,bachelor studies,2022,605
12089,Albanian,bachelor studies,2020,605
14037,English,bachelor studies,2022,605
12962,English,bachelor studies,2021,605
12058,English,bachelor studies,2020,605
11148,English,bachelor studies,2019,605
15078,English Language and Literature,bachelor studies,2023,605
14170,English Language and Literature,bachelor studies,2022,605
12871,English Language and Literature,bachelor studies,2021,605
11911,English Language and Literature,bachelor studies,2020,605
11110,English Language and Literature,bachelor studies,2019,605
10374,English Language and Literature,bachelor studies,2018,605
15232,English as a Foreign Language in Teaching and Communication (for International Students),bachelor studies,2023,605
14134,English as a Foreign Language in Teaching and Communication (for International Students),bachelor studies,2022,605
15237,English as a Language of Cross-Cultural Interaction (for international students),bachelor studies,2023,605
14132,Biblical Theology (The Languages of the Bible and the Holy Scriptures,bachelor studies,2022,605
12090,Bulgarian,bachelor studies,2020,605
14133,Hungarian and German in the Austro-Hungarian Cultural Realm,bachelor studies,2022,605
14088,Danish,bachelor studies,2022,605
12091,Danish,bachelor studies,2020,605
9975,Foreign Languages,bachelor studies,2018,605
15236,Foreign Languages in Global Communications,bachelor studies,2023,605
14135,A Foreign Language (Polish and German),bachelor studies,2022,605
12989,Foreign Languages (Ukrainian and English),bachelor studies,2021,605
12092,Foreign Languages (Czech and English),bachelor studies,2020,605
15193,Spanish,bachelor studies,2023,605
14039,Spanish,bachelor studies,2022,605
12965,Spanish,bachelor studies,2021,605
12059,Spanish,bachelor studies,2020,605
11177,Spanish,bachelor studies,2019,605
15194,Italian,bachelor studies,2023,605
12966,Italian,bachelor studies,2021,605
12060,Italian,bachelor studies,2020,605
11037,Italian,bachelor studies,2019,605
15076,Classical Philology (Ancient Greek and Latin; Ancient Greek and Roman Literature),bachelor studies,2023,605
13876,Classical Philology (Ancient Greek and Latin; Ancient Greek and Roman Literature),bachelor studies,2022,605
12869,Classical Philology (Ancient Greek and Latin; Ancient Greek and Roman Literature),bachelor studies,2021,605
11910,Classical Philology (Ancient Greek and Latin; Ancient Greek and Roman Literature),bachelor studies,2020,605
11030,Classical Philology (Ancient Greek and Latin; Ancient Greek and Roman Literature),bachelor studies,2019,605
9980,Classical Philology (Ancient Greek and Latin; Ancient Greek and Roman Literature),bachelor studies,2018,605
12968,Latvian,bachelor studies,2021,605
11202,Latvian,bachelor studies,2019,605
11269,"Foreign Literatures, English",bachelor studies,2019,605
10361,"Foreign Literatures, Foreign Language",bachelor studies,2018,605
12088,Foreign Literatures (German),bachelor studies,2020,605
12988,Foreign Literature (French),bachelor studies,2021,605
14089,Lithuanian,bachelor studies,2022,605
12093,Lithuanian,bachelor studies,2020,605
15109,Cross-Linguistic Communication and Translation: English,bachelor studies,2023,605
14040,Cross-Linguistic Communication and Translation: English,bachelor studies,2022,605
12969,Cross-Linguistic Communication and Translation: English,bachelor studies,2021,605
12062,Cross-Linguistic Communication and Translation: English,bachelor studies,2020,605
11060,Cross-Linguistic Communication and Translation: English,bachelor studies,2019,605
15110,Cross-Linguistic Communication and Translation: German,bachelor studies,2023,605
14041,Cross-Linguistic Communication and Translation: German,bachelor studies,2022,605
12970,Cross-Linguistic Communication and Translation: German,bachelor studies,2021,605
12063,Cross-Linguistic Communication and Translation: German,bachelor studies,2020,605
11078,Cross-Linguistic Communication and Translation: German,bachelor studies,2019,605
15111,Cross-Linguistic Communication and Translation: French,bachelor studies,2023,605
14042,Cross-Linguistic Communication and Translation: French,bachelor studies,2022,605
12971,Cross-Linguistic Communication and Translation: French,bachelor studies,2021,605
12064,Cross-Linguistic Communication and Translation: French,bachelor studies,2020,605
11172,Cross-Linguistic Communication and Translation: French,bachelor studies,2019,605
15195,German,bachelor studies,2023,605
14043,German,bachelor studies,2022,605
